dataset_name,feature_1,feature_2,pearson_correlation,abs_correlation
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_WITH_DIARRHOEA_IN_THE_2_WEEKS_PRECEDING_THE_SURVEY_WHO_RECEIVED_ORAL_REHYDRATION_SALTS_ORS_CHILDREN_UNDER_AGE_5_YEARS,-0.0576,0.0576
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_WITH_DIARRHOEA_IN_THE_2_WEEKS_PRECEDING_THE_SURVEY_WHO_RECEIVED_ZINC_CHILDREN_UNDER_AGE_5_YEARS,-0.0045,0.0045
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_SWITH_DIARRHOEA_IN_THE_2_WEEKS_PRECEDING_THE_SURVEY_TAKEN_TO_A_HEALTH_FACILITY_OR_HEALTH_PROVIDER_CHILDREN_UNDER_AGE_5_YEARS,-0.0322,0.0322
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_PREVALENCE_OF_SYMPTOMS_OF_ACUTE_RESPIRATORY_INFECTION_ARI_IN_THE_2_WEEKS_PRECEDING_THE_SURVEY_CHILDREN_UNDER_AGE_5_YEARS,-0.2198,0.2198
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_WITH_FEVER_OR_SYMPTOMS_OF_ARI_IN_THE_2_WEEKS_PRECEDING_THE_SURVEY_TAKEN_TO_A_HEALTH_FACILITY_OR_HEALTH_PROVIDER_CHILDREN_UNDER_AGE_5_YEARS,-0.0624,0.0624
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_AGE_3_YEARS_BREASTFED_WITHIN_ONE_HOUR_OF_BIRTH15,0.2082,0.2082
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_AGE_6_MONTHS_EXCLUSIVELY_BREASTFED16,-0.1481,0.1481
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_AGE_6_8_MONTHS_RECEIVING_SOLID_OR_SEMI_SOLID_FOOD_AND_BREASTMILK16,-0.0509,0.0509
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,BREASTFEEDING_CHILDREN_AGE_6_23_MONTHS_RECEIVING_AN_ADEQUATE_DIET16_17,-0.2258,0.2258
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,NON_BREASTFEEDING_CHILDREN_AGE_6_23_MONTHS_RECEIVING_AN_ADEQUATE_DIET16_17,-0.1146,0.1146
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,TOTAL_CHILDREN_AGE_6_23_MONTHS_RECEIVING_AN_ADEQUATE_DIET16_17,-0.1363,0.1363
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_5_YEARS_WHO_ARE_STUNTED_HEIGHT_FOR_AGE_18,-0.4343,0.4343
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_5_YEARS_WHO_ARE_WASTED_WEIGHT_FOR_HEIGHT_18,-0.2443,0.2443
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_5_YEARS_WHO_ARE_SEVERELY_WASTED_WEIGHT_FOR_HEIGHT_19,-0.3861,0.3861
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_5_YEARS_WHO_ARE_UNDERWEIGHT_WEIGHT_FOR_AGE_18,-0.2144,0.2144
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_UNDER_5_YEARS_WHO_ARE_OVERWEIGHT_WEIGHT_FOR_HEIGHT_20,-0.2076,0.2076
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_WHOSE_BODY_MASS_INDEX_BMI_IS_BELOW_NORMAL_BMI_18_5_KG_M2_21,-0.1437,0.1437
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_49_YEARS_WHOSE_BODY_MASS_INDEX_BMI_IS_BELOW_NORMAL_BMI_18_5_KG_M2,-0.0645,0.0645
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_WHO_ARE_OVERWEIGHT_OR_OBESE_BMI_25_0_KG_M2_21,0.6482,0.6482
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_49_YEARS_WHO_ARE_OVERWEIGHT_OR_OBESE_BMI_25_0_KG_M2,0.2422,0.2422
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_WHO_HAVE_HIGH_RISK_WAIST_TO_HIP_RATIO_0_85,-0.1832,0.1832
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_49_YEARS_WHO_HAVE_HIGH_RISK_WAIST_TO_HIP_RATIO_0_90,0.0338,0.0338
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CHILDREN_AGE_6_59_MONTHS_WHO_ARE_ANAEMIC_11_0_G_DL_22,-0.3282,0.3282
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,NON_PREGNANT_WOMEN_AGE_15_49_YEARS_WHO_ARE_ANAEMIC_12_0_G_DL_22,-0.2412,0.2412
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,PREGNANT_WOMEN_AGE_15_49_YEARS_WHO_ARE_ANAEMIC_11_0_G_DL_22,-0.2083,0.2083
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,ALL_WOMEN_AGE_15_49_YEARS_WHO_ARE_ANAEMIC22,-0.2338,0.2338
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,ALL_WOMEN_AGE_15_19_YEARS_WHO_ARE_ANAEMIC22,-0.2557,0.2557
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_49_YEARS_WHO_ARE_ANAEMIC_13_0_G_DL_22,-0.5002,0.5002
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_19_YEARS_WHO_ARE_ANAEMIC_13_0_G_DL_22,-0.0247,0.0247
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WITH_HIGH_141_160_MG_DL_BLOOD_SUGAR_LEVEL23,0.5658,0.5658
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WIH_VERY_HIGH_160_MG_DL_BLOOD_SUGAR_LEVEL23,0.7376,0.7376
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WIH_HIGH_OR_VERY_HIGH_140_MG_DL_BLOOD_SUGAR_LEVEL_OR_TAKING_MEDICINE_TO_CONTROL_BLOOD_SUGAR_LEVEL23,0.7498,0.7498
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WIH_HIGH_141_160_MG_DL_BLOOD_SUGAR_LEVEL23,0.5007,0.5007
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WIH_VERY_HIGH_160_MG_DL_BLOOD_SUGAR_LEVEL23,0.6675,0.6675
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WIH_HIGH_OR_VERY_HIGH_140_MG_DL_BLOOD_SUGAR_LEVEL_OR_TAKING_MEDICINE_TO_CONTROL_BLOOD_SUGAR_LEVEL23,0.6945,0.6945
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WIH_MILDLY_ELEVATED_BLOOD_PRESSURE_SYSTOLIC_140_159_MM_OF_HG_AND_OR_DIASTOLIC_90_99_MM_OF_HG,0.2468,0.2468
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WIH_MODERATELY_OR_SEVERELY_ELEVATED_BLOOD_PRESSURE_SYSTOLIC_160_MM_OF_HG_AND_OR_DIASTOLIC_100_MM_OF_HG,0.094,0.094
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WIH_ELEVATED_BLOOD_PRESSURE_SYSTOLIC_140_MM_OF_HG_AND_OR_DIASTOLIC_90_MM_OF_HG_OR_TAKING_MEDICINE_TO_CONTROL_BLOOD_PRESSURE,0.449,0.449
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WIH_MILDLY_ELEVATED_BLOOD_PRESSURE_SYSTOLIC_140_159_MM_OF_HG_AND_OR_DIASTOLIC_90_99_MM_OF_HG,0.2828,0.2828
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WIH_MODERATELY_OR_SEVERELY_ELEVATED_BLOOD_PRESSURE_SYSTOLIC_160_MM_OF_HG_AND_OR_DIASTOLIC_100_MM_OF_HG,0.1654,0.1654
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WIH_ELEVATED_BLOOD_PRESSURE_SYSTOLIC_140_MM_OF_HG_AND_OR_DIASTOLIC_90_MM_OF_HG_OR_TAKING_MEDICINE_TO_CONTROL_BLOOD_PRESSURE,0.3615,0.3615
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_30_49_YEARS_EVER_UNDERGONE_A_SCREENING_TEST_FOR_CERVICAL_CANCER,0.496,0.496
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_30_49_YEARS_EVER_UNDERGONE_A_BREAST_EXAMINATION_FOR_BREAST_CANCER,0.4977,0.4977
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_30_49_YEARS_EVER_UNDERGONE_AN_ORAL_CAVITY_EXAMINATION_FOR_ORAL_CANCER,0.3345,0.3345
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_30_49_YEARS_EVER_UNDERGONE_AN_ORAL_CAVITY_EXAMINATION_FOR_ORAL_CANCER,0.1793,0.1793
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_WHO_HAVE_COMPREHENSIVE_KNOWLEDGE24_OF_HIV_AIDS,0.296,0.296
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_49_YEARS_WHO_HAVE_COMPREHENSIVE_KNOWLEDGE24_OF_HIV_AIDS,0.1477,0.1477
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_WHO_KNOW_THAT_CONSISTENT_CONDOM_USE_CAN_REDUCE_THE_CHANCE_OF_GETTING_HIV_AIDS,0.0714,0.0714
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_49_YEARS_WHO_KNOW_THAT_CONSISTENT_CONDOM_USE_CAN_REDUCE_THE_CHANCE_OF_GETTING_HIV_AIDS,-0.0113,0.0113
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,CURRENTLY_MARRIED_WOMEN_AGE_15_49_YEARS_WHO_USUALLY_PARTICIPATE_IN_THREE_HOUSEHOLD_DECISIONS25,0.1014,0.1014
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_WHO_WORKED_IN_THE_LAST_12_MONTHS_AND_WERE_PAID_IN_CASH,0.1985,0.1985
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_OWNING_A_HOUSE_AND_OR_LAND_ALONE_OR_JOINTLY_WITH_OTHERS,-0.4015,0.4015
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_HAVING_A_BANK_OR_SAVINGS_ACCOUNT_THAT_THEY_THEMSELVES_USE,-0.0156,0.0156
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_49_YEARS_HAVING_A_MOBILE_PHONE_THAT_THEY_THEMSELVES_USE,0.0771,0.0771
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_24_YEARS_WHO_USE_HYGIENIC_METHODS_OF_PROTECTION_DURING_THEIR_MENSTRUAL_PERIOD26,0.5924,0.5924
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,EVER_MARRIED_WOMEN_AGE_18_49_YEARS_WHO_HAVE_EVER_EXPERIENCED_SPOUSAL_VIOLENCE27,-0.1081,0.1081
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,EVER_MARRIED_WOMEN_AGE_18_49_YEARS_WHO_HAVE_EXPERIENCED_PHYSICAL_VIOLENCE_DURING_ANY_PREGNANCY,-0.0737,0.0737
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,YOUNG_WOMEN_AGE_18_29_YEARS_WHO_EXPERIENCED_SEXUAL_VIOLENCE_BY_AGE_18,-0.1392,0.1392
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WHO_USE_ANY_KIND_OF_TOBACCO,-0.0963,0.0963
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WHO_USE_ANY_KIND_OF_TOBACCO,-0.4441,0.4441
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,WOMEN_AGE_15_YEARS_AND_ABOVE_WHO_CONSUME_ALCOHOL,-0.2033,0.2033
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_100_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MEN_AGE_15_YEARS_AND_ABOVE_WHO_CONSUME_ALCOHOL,0.0239,0.0239
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_180_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,REGISTERED_PREGNANCIES_FOR_WHICH_THE_MOTHER_RECEIVED_A_MOTHER_AND_CHILD_PROTECTION_MCP_CARD_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,-0.0434,0.0434
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_180_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,MOTHERS_WHO_RECEIVED_POSTNATAL_CARE_FROM_A_DOCTOR_NURSE_LHV_ANM_MIDWIFE_OTHER_HEALTH_PERSONNEL_WITHIN_2_DAYS_OF_DELIVERY_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,0.6836,0.6836
NFHS_5_FACTSHEETS,MOTHERS_WHO_CONSUMED_IRON_FOLIC_ACID_FOR_180_DAYS_OR_MORE_WHEN_THEY_WERE_PREGNANT_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY,AVERAGE_OUT_OF_POCKET_EXPENDITURE_PER_DELIVERY_IN_A_PUBLIC_HEALTH_FACILITY_FOR_LAST_BIRTH_IN_THE_5_YEARS_BEFORE_THE_SURVEY_RS,-0.1142,0.1142
